x,y,token
-4.165791034698486,4.86448860168457,throats
-9.826592445373535,-49.93800735473633,alarm
1.7528287172317505,-19.36498260498047,putrid
-6.459080696105957,-53.959625244140625,excess
20.034330368041992,-44.20154571533203,remain
17.294963836669922,29.08533477783203,feed
-38.12339782714844,30.812551498413086,snow
27.998523712158203,-35.09837341308594,interfere
-17.686235427856445,23.153963088989258,hoarse
36.217018127441406,-9.482743263244629,demand
-9.525749206542969,-43.64958190917969,previous
36.744407653808594,28.958906173706055,vision
-40.4410514831543,-6.845824718475342,muttering
6.1890130043029785,-33.21050262451172,rejoicing
-32.13806915283203,-38.45148468017578,civilly
3.863391876220703,-55.49412155151367,accepting
-4.7953925132751465,-48.13215255737305,prompt
-9.374813079833984,1.3743622303009033,exulting
49.027706146240234,-1.7077794075012207,Most
-4.340095520019531,-38.27809524536133,employments
0.1946469396352768,-41.76396179199219,duties
-40.2150993347168,9.170085906982422,Soon
-0.26996561884880066,-39.67658615112305,naming
-21.091732025146484,-37.720088958740234,parting
-13.756488800048828,-45.17770767211914,assuring
-13.734617233276367,-52.87688064575195,news
14.308807373046875,13.688620567321777,prepared
-1.700292944908142,7.126256465911865,balance
32.590877532958984,19.832998275756836,works
15.571605682373047,-48.69297409057617,overlook
-1.4301178455352783,-31.30241584777832,moderate
9.17009449005127,-27.7033634185791,negligent
-21.4685115814209,-37.06477355957031,astonishment
-17.850107192993164,-35.15756607055664,imagining
0.7022308707237244,-54.44783020019531,behaviour
-15.680197715759277,-46.701141357421875,accordingly
13.932707786560059,-36.49412155151367,ascertain
-1.4036145210266113,-34.46154022216797,blunders
8.400725364685059,-40.531166076660156,mistakes
-5.183633327484131,-45.070308685302734,increasing
-5.014443874359131,-54.27225875854492,coldness
-34.4193229675293,-7.294344902038574,shrinking
-18.143165588378906,-41.589927673339844,punctually
-39.26931381225586,20.114192962646484,motion
-39.99974822998047,27.691970825195312,flakes
-37.864871978759766,31.603239059448242,sky
-47.88785171508789,28.40546226501465,white
7.164164066314697,-45.584556579589844,happiest
14.362887382507324,30.019994735717773,abroad
5.280160427093506,46.65842819213867,sacrifice
34.05895233154297,10.041950225830078,drive
-2.0150701999664307,-55.21451950073242,expressing
-9.91680908203125,-35.21699142456055,discontent
-2.928770065307617,-35.59648132324219,encounter
15.814475059509277,-31.94222068786621,absurdity
25.364803314208984,17.854394912719727,folly
13.09394645690918,-35.6903190612793,deem
2.104058027267456,-10.606685638427734,thinner
0.3873624801635742,28.396947860717773,clothing
-6.939785480499268,7.0819783210754395,defiance
-14.933955192565918,-31.277809143066406,shelter
-29.952241897583008,-18.522212982177734,dull
26.769020080566406,-14.354647636413574,Going
-33.89606857299805,25.330608367919922,dismal
28.56087875366211,41.647438049316406,servants
-31.14484977722168,11.8808012008667,shivering
4.154860973358154,-17.060155868530273,colder
-25.98199462890625,-34.73487091064453,rooms
-22.217710494995117,-36.07530975341797,assent
18.08838653564453,-4.770697116851807,emulate
-20.945987701416016,-30.244792938232422,usually
5.211549282073975,-31.80596351623535,administered
-11.933605194091797,-35.97698211669922,travelling
-4.350067138671875,-35.618927001953125,heroism
-53.37120819091797,4.287078380584717,glasses
-48.6251106262207,24.537899017333984,wrapped
-18.685636520385742,-50.06135559082031,arrived
-50.88285446166992,-10.273303031921387,step
-34.427886962890625,-15.436450004577637,spruce
-44.00205612182617,-4.308627128601074,dressing
17.0980281829834,-32.45998764038086,Much
-15.233250617980957,-32.68931198120117,lengthened
-43.764137268066406,-12.987667083740234,dress
2.509472370147705,-57.18031311035156,flattered
3.8886775970458984,-36.2661018371582,cordial
5.280454635620117,-38.70842742919922,complaints
-15.471540451049805,-43.19781494140625,lasted
-18.502243041992188,-25.50273895263672,dismay
-14.066478729248047,-13.200582504272461,contrivances
-11.892853736877441,-19.561914443969727,modern
22.6787052154541,54.001468658447266,fenced
-12.480989456176758,-23.980186462402344,guarded
11.236344337463379,17.99620819091797,breath
-18.96207046508789,30.114343643188477,afternoon
33.908836364746094,-20.153736114501953,Ha
-30.86338233947754,33.15085220336914,snows
34.59849548339844,-27.007205963134766,Quite
20.118947982788086,-52.35463333129883,extremely
21.610124588012695,-15.210111618041992,se
15.789361000061035,-46.1016960144043,astonished
-36.37955856323242,29.03175163269043,fires
27.170307159423828,-17.930299758911133,Charming
1.5644135475158691,-30.907011032104492,hospitable
-0.9905065298080444,-5.850842475891113,select
-13.002412796020508,-44.906070709228516,accommodate
16.604053497314453,32.45139694213867,enter
-2.557469367980957,6.202425003051758,slavery
11.0538969039917,-44.26288604736328,paid
-39.56819534301758,4.550480365753174,sweep
12.298737525939941,50.71672821044922,gate
51.37644577026367,-29.431182861328125,XIV
-19.866199493408203,28.316633224487305,joyous
14.345808029174805,36.13843536376953,disperse
8.754057884216309,-44.586856842041016,related
-2.399876356124878,-49.00115966796875,arrangements
-0.8613924980163574,-57.390777587890625,communication
20.3065185546875,-44.562522888183594,enjoy
-8.760169982910156,-30.954294204711914,engrossed
6.139339923858643,-35.38882064819336,project
-53.8743782043457,0.2881058156490326,elbow
8.014028549194336,20.57363510131836,continually
6.729922771453857,-57.917144775390625,avoid
-8.93649673461914,-20.2597599029541,internal
5.082483291625977,-44.92599868774414,suggestion
-6.901920318603516,-40.83050537109375,transfer
7.025272846221924,-29.100662231445312,insufferable
38.17842483520508,4.446218490600586,Yet
2.602975368499756,-40.783695220947266,zeal
-15.4550199508667,-37.25265121459961,effort
31.35593032836914,12.994383811950684,preserve
22.15755271911621,-37.939002990722656,positively
-29.984577178955078,-47.96602249145508,amongst
-12.842069625854492,-33.38414001464844,overpowering
-9.296567916870117,-5.900453567504883,syllables
-14.50310230255127,-38.49310302734375,reviving
-3.526367664337158,51.01601791381836,coupled
-3.704986095428467,-55.053340911865234,sensations
-3.734156608581543,-29.90555763244629,timed
-12.219186782836914,-48.17053985595703,appearing
-17.105663299560547,-36.565834045410156,polite
15.627714157104492,18.297704696655273,substance
-20.774757385253906,-43.3232307434082,released
-37.00528335571289,3.9582250118255615,saddle
-34.57305145263672,-32.93720626831055,assented
5.329310894012451,46.65168762207031,sacrifices
24.794246673583984,2.806277275085449,January
23.73348617553711,5.519998550415039,secrets
25.334970474243164,-23.351741790771484,stir
20.0516414642334,-44.416900634765625,invite
15.346948623657227,28.980676651000977,issue
-37.480628967285156,-31.725852966308594,nodding
14.072786331176758,-34.242366790771484,calculate
3.1998536586761475,-33.41268539428711,whims
44.988868713378906,-25.392528533935547,).
-4.125843524932861,47.101539611816406,stone
30.168481826782227,-24.376834869384766,devil
13.820490837097168,-50.83967590332031,wishing
-5.085951805114746,-54.2220573425293,sanguine
-14.807439804077148,23.818960189819336,stands
15.709944725036621,-33.757022857666016,rules
14.701128005981445,-25.39727783203125,spare
30.909751892089844,21.46219825744629,blessing
-3.17246150970459,-22.100528717041016,instinctive
-15.679987907409668,-43.098846435546875,confinement
16.834505081176758,-39.5207633972168,gladly
-5.861927509307861,-48.67548751831055,apprehensive
-8.369741439819336,-39.95201873779297,delays
12.696920394897461,26.575315475463867,jealousy
41.75481414794922,-22.701820373535156,jealous
7.486268043518066,-52.0193977355957,caution
-4.19465970993042,-42.52090072631836,individual
-15.288864135742188,-55.68657684326172,nephew
11.1680326461792,-25.191478729248047,owes
-10.761496543884277,-11.321470260620117,exercises
51.377525329589844,-29.42765235900879,XV
-8.347450256347656,-4.11848258972168,convivial
43.76856231689453,0.6883227825164795,awake
-20.604442596435547,-37.37776184082031,terror
24.1859130859375,18.765380859375,perverse
3.136664867401123,-24.29987907409668,infection
-23.351688385009766,-38.41426467895508,earnestness
22.320369720458984,41.34245300292969,chamber
12.646341323852539,-52.9022331237793,learnt
-3.8377346992492676,-45.9952278137207,concealing
-0.40516963601112366,-42.70796585083008,inconstancy
24.800466537475586,19.410154342651367,abominable
-1.619561791419983,-41.129451751708984,behaving
52.453304290771484,0.26312264800071716,Would
-10.819247245788574,-5.8989644050598145,disorder
5.7682294845581055,-43.51618194580078,scrupulous
8.344024658203125,-41.806026458740234,careless
22.091075897216797,-50.7647590637207,nurse
-35.14009475708008,-34.14557647705078,catching
34.94068145751953,5.671331405639648,Judge
26.54510498046875,-37.971351623535156,complain
-21.963485717773438,-32.63581085205078,assuming
22.32338523864746,-35.84696960449219,offended
-11.880460739135742,-49.6391716003418,removing
27.21233367919922,18.60289192199707,reproof
22.119609832763672,-45.425018310546875,succeed
-42.55430603027344,-6.844891548156738,examining
-52.26885223388672,-13.879254341125488,opened
-7.924702167510986,36.976749420166016,covered
-28.756141662597656,1.7677990198135376,drifting
-15.17718505859375,33.63576126098633,wind
19.54014015197754,-47.556785583496094,prove
-16.069368362426758,-51.443885803222656,engagements
-36.80714797973633,29.941709518432617,storm
-30.70973014831543,-3.606966257095337,consternation
-18.30852699279785,-39.526432037353516,pursuing
-25.766475677490234,26.13975715637207,blown
-43.54301834106445,26.26912498474121,bleak
-39.115665435791016,35.23849105834961,midnight
12.895463943481445,-38.77684783935547,confessing
30.512094497680664,12.299044609069824,lest
-38.352684020996094,-10.337591171264648,hurrying
-1.133643627166748,-48.18213653564453,accommodation
-10.334417343139648,-24.384584426879883,contrivance
15.619705200195312,44.3004264831543,lodged
-22.776092529296875,-36.107276916503906,exclamation
0.7496784329414368,-38.867919921875,representation
-16.609651565551758,-39.36063766479492,revived
-37.16543960571289,17.04852867126465,blocked
-12.351471900939941,-13.993851661682129,adventurous
-32.14638137817383,-1.1677130460739136,drifted
-54.57052993774414,10.02365493774414,along
36.60114288330078,4.964128017425537,Walk
1.6194612979888916,25.704416275024414,shod
21.12765884399414,-46.294593811035156,approve
5.338874816894531,-17.047975540161133,nowhere
-35.60659408569336,33.94341278076172,clouds
26.15860939025879,32.030052185058594,tidings
8.964184761047363,-34.72377014160156,appeased
-12.80063533782959,-36.713539123535156,urging
-5.514899730682373,-32.68782043457031,recommending
-21.025686264038086,-36.31549835205078,brief
51.137123107910156,1.4578917026519775,Shall
-49.920021057128906,2.7101902961730957,ring
-49.172752380371094,-10.400726318359375,bell
-11.814796447753906,20.237808227539062,rung
-10.82007122039795,-35.707000732421875,deposited
-19.56159019470215,29.24160385131836,cool
47.050994873046875,-19.608230590820312,recover
-52.82915115356445,3.7011687755584717,carefully
-13.396307945251465,-41.86402130126953,discovery
-33.4293327331543,21.010358810424805,darker
-17.786046981811523,-40.43388366699219,escorted
-52.29355239868164,-13.898808479309082,shut
-17.028587341308594,-47.38962936401367,tete
-0.7866561412811279,-53.97692108154297,suspicions
-12.857908248901367,49.99520492553711,quarters
11.454083442687988,-30.356399536132812,restrain
-22.900836944580078,-34.97702407836914,gravity
-50.1107177734375,-2.7488601207733154,seized
18.85828971862793,-38.05270004272461,demanded
-17.69292640686035,-25.73355484008789,violent
6.813209056854248,-36.35560607910156,declaring
-14.302642822265625,-46.41005325317383,hoping
15.295430183410645,-45.59736633300781,fearing
-13.465824127197266,-25.74930763244629,ardent
8.637325286865234,-56.96283721923828,resolved
24.30915069580078,-38.54647445678711,seriously
18.33101463317871,0.5153787136077881,Without
4.374319553375244,-56.84872817993164,apology
17.326824188232422,8.637328147888184,professing
-32.89415740966797,-4.587507247924805,vainly
6.652388572692871,-54.0587272644043,resolve
2.2325565814971924,-28.492891311645508,drunkenness
-15.443574905395508,-28.392486572265625,Accordingly
14.58362102508545,-38.494041442871094,_me_
33.06958770751953,9.999112129211426,deliver
-35.40465545654297,-32.76367950439453,accent
-24.061092376708984,-38.26017379760742,amazement
46.789798736572266,21.40569496154785,Command
5.254180908203125,33.9052734375,drunk
-10.25705623626709,-24.78549575805664,elevate
-6.244878768920898,-21.729825973510742,confuse
18.44978904724121,-36.92584991455078,protested
1.7384523153305054,-55.28962707519531,suspicion
-51.87238693237305,-4.900937557220459,slightly
0.7714211940765381,-54.90216064453125,acknowledging
-38.8072624206543,-33.28384780883789,resumed
-13.340076446533203,-46.72722244262695,urgent
16.64735984802246,-41.03532028198242,presumption
0.6622487902641296,-31.883119583129883,fewer
-4.962596893310547,4.3036932945251465,struggles
-3.1281697750091553,-53.561012268066406,politeness
7.4990363121032715,-37.76113510131836,witnessed
36.466312408447266,13.864286422729492,Believe
-1.6592085361480713,-49.01925277709961,professions
23.13642120361328,32.52219772338867,dead
23.11540412902832,32.50687789916992,alive
8.065086364746094,-30.344030380249023,misled
13.612791061401367,0.3756491541862488,sole
-19.378828048706055,-32.39988327026367,marking
10.388279914855957,-3.606705904006958,adoration
25.920705795288086,-18.35605812072754,!--(
-18.97336196899414,10.173873901367188,uppermost
-12.368563652038574,10.015235900878906,joyously
39.570674896240234,-14.892518043518066,interpret
5.907053470611572,-52.663333892822266,error
1.637515902519226,-47.42096710205078,attraction
37.16829299926758,-26.393251419067383,Am
34.140865325927734,-27.802875518798828,madam
-18.494640350341797,-58.81050109863281,Sir
-11.5250825881958,51.44413757324219,ends
-2.2141685485839844,-44.48454284667969,inequality
36.29375076293945,19.126893997192383,supplication
-16.24261474609375,29.112468719482422,swelling
-5.01650333404541,-54.78365707397461,resentment
-11.525858879089355,-24.96944236755371,emotions
-23.925968170166016,-38.30427169799805,embarrassment
-5.3714189529418945,-43.48015213012695,indispensable
-31.250436782836914,-28.90319061279297,coldly
-32.11885452270508,-14.969772338867188,proudly
-28.456907272338867,-14.095282554626465,indescribable
-15.64853572845459,-35.03215408325195,irritation
-45.55045700073242,-7.271456241607666,trembling
12.663859367370605,-5.822633743286133,dangers
-1.6052905321121216,-49.63491439819336,solicitous
-12.90014362335205,-35.14811325073242,perturbation
-7.109191417694092,-36.46735382080078,needed
-8.611615180969238,-6.413671016693115,separating
51.337242126464844,-29.406396865844727,XVI
-46.99921798706055,25.114585876464844,curled
14.363199234008789,31.456087112426758,overthrow
-3.3692359924316406,-21.9132080078125,development
-10.855180740356445,-39.057682037353516,unwelcome
-15.987277030944824,25.629610061645508,blow
14.454488754272461,0.12925447523593903,humiliation
7.647003173828125,14.192838668823242,doubled
-32.876407623291016,14.19809627532959,dubious
-39.08843994140625,30.073759078979492,thick
-48.01056671142578,26.288774490356445,headed
-51.72313690185547,-11.000226020812988,instant
1.782266616821289,-39.346439361572266,indebted
-10.4391450881958,5.083260536193848,start
4.228721618652344,-53.39738464355469,shewn
-2.852712392807007,-46.25550842285156,mortifying
10.518645286560059,-46.0206298828125,respects
-34.61162185668945,-6.51185417175293,sunk
-1.3135693073272705,-35.58774185180664,proposals
20.82209014892578,-29.43795394897461,insulted
-20.305055618286133,-32.756004333496094,arrogance
8.395648002624512,-31.471416473388672,pretended
4.008791923522949,43.7088623046875,abundance
26.111846923828125,13.738801002502441,devise
27.471017837524414,7.0339460372924805,enrich
42.34988021850586,43.254695892333984,younger
-19.5714111328125,-12.523540496826172,ancient
-23.672224044799805,-11.625492095947266,landed
-2.4413647651672363,-32.386966705322266,inconsiderable
-27.128524780273438,-34.183815002441406,belonged
-10.72393798828125,-33.641910552978516,sources
-1.762834906578064,-32.13420867919922,secondary
18.359071731567383,-24.495723724365234,raving
3.8488998413085938,-47.06283950805664,honesty
18.430164337158203,-25.919307708740234,courtesy
7.272349834442139,-51.95835494995117,motive
24.767776489257812,-33.198944091796875,warrant
-18.89232635498047,-21.363235473632812,ordinary
-3.7989614009857178,-54.22795486450195,observation
-24.334543228149414,-23.641067504882812,trick
-3.100097417831421,-49.82575607299805,introducing
-24.808603286743164,-47.76155471801758,William
-13.393207550048828,-25.79022979736328,pert
-0.8475847840309143,-58.40110778808594,explanation
-3.277987241744995,-40.75709533691406,future
-7.1953511238098145,-53.69930648803711,continuing
-7.08876895904541,-42.4708137512207,temporary
-42.40325164794922,17.311851501464844,gloom
16.869827270507812,-1.4989826679229736,analogy
-2.584177255630493,-34.501983642578125,operation
-5.395870685577393,-55.15534591674805,softened
-17.629283905029297,-19.2521915435791,brighter
15.996123313903809,-41.582969665527344,disappoint
-14.755584716796875,-25.911376953125,acute
-3.5510365962982178,-32.09241485595703,principals
15.544526100158691,-17.372800827026367,further
-7.998095512390137,38.99403762817383,asunder
41.903175354003906,1.5082361698150635,Day
-36.00912094116211,23.49140739440918,atmosphere
-30.881669998168945,22.79017448425293,frost
5.799284934997559,4.539008140563965,freeze
-41.69374465942383,-22.171720504760742,prisoner
23.472389221191406,-36.6728630065918,excuses
23.848173141479492,-21.96031379699707,confine
24.743865966796875,18.633026123046875,wise
-5.417614459991455,-35.720848083496094,seclusion
-36.1085319519043,-9.87283992767334,cleared
-10.557239532470703,44.575016021728516,hanging
51.49475860595703,-29.355411529541016,XVII
-9.386505126953125,-4.254578590393066,lamentations
-31.5428524017334,-27.755098342895508,innocently
-6.11472225189209,-8.888500213623047,feminine
-6.6759257316589355,-32.361576080322266,ceremonious
-18.687223434448242,-52.85313415527344,Bath
-10.09648323059082,-40.23589324951172,compliance
9.608478546142578,-54.00857162475586,regretted
-7.281200408935547,-52.14091110229492,impossibility
2.651772975921631,-28.420032501220703,retain
34.49424743652344,0.5417909026145935,commands
-7.637214660644531,-31.514667510986328,agreeably
-18.231979370117188,-37.46879959106445,announced
-16.16203498840332,-39.31890869140625,pointedly
-33.40052032470703,-17.53293800354004,solemnity
-36.4031867980957,7.473283767700195,lonely
-19.275733947753906,-27.854291915893555,promptitude
-26.94504165649414,-40.4085578918457,recovered
15.003463745117188,-4.0807061195373535,undergo
6.820137023925781,-47.27048873901367,penance
14.393640518188477,31.598791122436523,destroy
-21.506742477416992,36.74568176269531,feeding
-3.492776870727539,-27.342525482177734,prophecies
11.931862831115723,-32.02862548828125,confession
-14.885377883911133,-37.10881423950195,renewed
9.197675704956055,-2.7738230228424072,lowly
1.3350105285644531,-49.02757263183594,modesty
-1.892258644104004,-44.77240753173828,attaching
18.808500289916992,26.23587417602539,abundantly
-5.196688652038574,-46.232791900634766,artless
2.708390474319458,-46.24506378173828,dignity
4.803610801696777,-8.540600776672363,resemble
12.347076416015625,-47.230934143066406,welfare
13.81585693359375,-29.09882164001465,minded
5.419042587280273,-31.870988845825195,discreet
16.539377212524414,-42.89066696166992,promote
-4.617071628570557,-44.64621353149414,method
-28.479581832885742,0.5141358375549316,striving
43.69325637817383,2.1721363067626953,Time
-3.8978593349456787,-35.5493278503418,extinction
-5.5656914710998535,-53.774940490722656,composure
-5.770877838134766,-4.599002838134766,routine
6.1163434982299805,-53.53803253173828,betraying
-3.721872568130493,-46.037078857421875,maintained
-5.451391220092773,-11.963689804077148,non
-22.36812973022461,-40.59770202636719,resolutely
-4.820820331573486,-40.641605377197266,inevitable
27.999094009399414,9.06337833404541,strive
-7.076688766479492,-55.229522705078125,evident
-14.022049903869629,-46.05706024169922,persisting
-4.886402606964111,-52.908626556396484,removal
5.245739459991455,-37.48555374145508,moderation
13.801178932189941,17.687753677368164,wound
7.92932653427124,-51.148834228515625,cure
51.43025588989258,-29.381519317626953,XVIII
-38.488216400146484,21.178293228149414,distant
-1.9533017873764038,-26.551279067993164,occurs
-3.0690395832061768,-8.610342979431152,proportionate
-11.441267013549805,-11.001319885253906,depression
-18.10405158996582,34.595455169677734,flies
21.061485290527344,-13.057888984680176,begins
4.4763007164001465,-33.012451171875,restored
3.901637077331543,-41.060569763183594,foresaw
32.02561950683594,13.654682159423828,suffer
13.795502662658691,-47.85820007324219,suffered
14.068174362182617,-39.55223846435547,temptation
-0.3823476731777191,-39.93204116821289,announce
3.938366651535034,5.231070041656494,ending
-24.17514419555664,-40.41382598876953,perceived
-3.65693998336792,-44.61015319824219,arguments
-29.66702651977539,-5.924315929412842,unnatural
-10.25071907043457,-7.911811351776123,luxurious
-10.875080108642578,-42.553001403808594,contrived
4.47929573059082,-29.218854904174805,tempers
37.8434944152832,45.775333404541016,conceived
-26.14838409423828,3.6330056190490723,limb
10.315229415893555,-45.397254943847656,amount
8.879644393920898,-58.2393798828125,rid
-6.692259311676025,-2.51737380027771,haunts
-30.475147247314453,10.376954078674316,watering
8.769007682800293,-22.121286392211914,proves
5.525956630706787,-43.20771026611328,unfair
-36.87537384033203,22.586639404296875,interior
2.87762451171875,-2.499547004699707,vigour
5.0692291259765625,-14.814127922058105,messages
19.071182250976562,-35.58439254760742,rightly
-33.95288848876953,-31.69586753845215,simply
-11.139495849609375,12.068511009216309,mark
-2.911308765411377,-52.961429595947266,opposition
0.8361853361129761,-45.38887023925781,situations
15.662923812866211,-29.168283462524414,provide
-19.16282844543457,13.271568298339844,Standing
-46.6681022644043,-10.79617977142334,loud
24.079103469848633,13.936100959777832,hearts
2.947117328643799,-46.955909729003906,principle
-44.134925842285156,11.90192699432373,bending
-10.210000038146973,-6.434378623962402,unmanageable
6.388836860656738,-4.209932327270508,transported
25.497928619384766,9.342877388000488,obedience
3.5568599700927734,-38.40382385253906,observance
-48.80813217163086,-8.014362335205078,burst
14.359057426452637,28.763458251953125,nought
-16.79142951965332,-37.12223815917969,roused
-9.88906192779541,-39.05669021606445,opposed
1.9066343307495117,36.742515563964844,yielding
1.1821839809417725,-45.968772888183594,notions
-3.271388530731201,-31.566349029541016,expert
-34.8931999206543,-13.916254997253418,flourishing
21.79494285583496,-25.459930419921875,hit
-1.2779465913772583,-30.982669830322266,preserving
3.402378797531128,-27.393587112426758,preventing
-20.756977081298828,-22.860565185546875,singular
2.338225841522217,-25.01424789428711,doubly
5.351847171783447,-19.713666915893555,signified
-24.724964141845703,-21.279190063476562,French
-14.127001762390137,-24.87120246887207,plausible
17.755279541015625,25.601301193237305,treasure
-3.690537929534912,-41.63125991821289,virtues
38.317161560058594,-12.815499305725098,Cannot
17.939796447753906,48.25741958618164,throughout
-33.25157928466797,-15.154097557067871,chattering
9.219545364379883,-29.9210205078125,coxcomb
7.782135486602783,-54.41212844848633,enable
42.164451599121094,-16.50326156616211,require
-16.32137107849121,8.196807861328125,breathing
30.55510139465332,45.64840316772461,king
-9.104795455932617,-31.322490692138672,practised
-2.649388074874878,-47.7957649230957,display
2.27293062210083,-28.646162033081055,flatteries
-51.07858657836914,2.713252544403076,puppy
5.282792091369629,-28.911096572875977,prejudiced
27.501819610595703,15.523248672485352,sins
0.5570610761642456,-27.30731201171875,presumed
11.03435230255127,-37.88893508911133,imperfection
-13.381477355957031,-28.46999740600586,scanty
-1.9395586252212524,-40.962711334228516,counteract
11.942842483520508,36.246700286865234,waste
-51.40596008300781,6.321417808532715,floor
-19.363780975341797,-15.732807159423828,sized
-16.116226196289062,-43.9195671081543,apartment
-13.972545623779297,-44.63533020019531,cordially
-40.87592315673828,-11.306478500366211,knitting
-3.9386496543884277,-50.43748474121094,warmest
35.19834518432617,21.547672271728516,thanks
12.211647033691406,-42.04033279418945,Coles
41.44962692260742,30.581384658813477,Master
22.244054794311523,-4.616175174713135,Ceremonies
-37.14568328857422,-10.832033157348633,ball
9.290861129760742,-47.04301071166992,commendation
10.568302154541016,-40.864646911621094,handsomely
13.821151733398438,38.43685531616211,wander
-54.939613342285156,-0.6067696809768677,jumped
-39.49469757080078,8.794596672058105,usher
-38.8116455078125,-15.199275970458984,dancing
-25.113262176513672,-41.67833709716797,inquiring
-22.991111755371094,-35.28764343261719,unexpected
-38.792808532714844,-35.80984878540039,eagerly
-22.851200103759766,-11.955790519714355,hunting
12.891180038452148,23.625797271728516,hid
17.989622116088867,-29.95157814025879,apologise
-8.380165100097656,9.907304763793945,fills
-42.93648147583008,23.888980865478516,crosses
32.792903900146484,-30.578624725341797,'--
31.338024139404297,-29.19506072998047,don
33.95174789428711,-27.64363670349121,ma
14.353715896606445,-28.42427635192871,amazingly
34.204200744628906,23.62494659423828,God
-47.719017028808594,2.3678297996520996,spectacles
-22.906696319580078,-47.46689224243164,handwriting
22.39068603515625,-29.46897315979004,beautifully
16.417245864868164,21.104145050048828,deaf
34.45989227294922,-27.262895584106445,Ma
5.573697090148926,-17.00525665283203,twice
-26.401819229125977,2.5306200981140137,pondering
-28.102741241455078,-26.963361740112305,meanwhile
-30.560550689697266,-27.064308166503906,raising
-13.986910820007324,-22.74944305419922,remarkable
-24.454730987548828,-49.858394622802734,Friday
-24.38465118408203,-50.22207260131836,Saturday
-23.82793617248535,-49.94538497924805,Tuesday
15.752008438110352,-27.201446533203125,Wednesday
-18.969791412353516,-52.801605224609375,Campbells
12.636580467224121,-41.923423767089844,Ireland
-17.006206512451172,-60.23046875,Dixon
-13.189753532409668,-51.12913131713867,impatient
14.80467414855957,37.018306732177734,kingdoms
14.45482063293457,36.57401657104492,countries
35.292274475097656,13.56154727935791,declare
-42.96550369262695,7.159817695617676,press
-43.07209777832031,-21.87873649597168,Dublin
39.829864501953125,-15.944303512573242,blame
-11.105446815490723,-32.83067321777344,animating
8.109881401062012,-55.34611511230469,excused
-28.221874237060547,3.293760299682617,accompanying
-59.155948638916016,-0.4511128067970276,backward
-50.02621078491211,15.150375366210938,whirling
-53.527427673339844,19.359031677246094,sails
-48.9245491027832,14.79934024810791,dashed
19.1334285736084,12.239871978759766,presence
4.615077972412109,9.98314380645752,!)
10.788217544555664,-17.058603286743164,prefers
4.6516547203063965,-3.5416667461395264,devoting
34.7039794921875,14.560256958007812,wisely
4.834079265594482,27.7000675201416,hang
8.260778427124023,-42.94184112548828,considerate
13.351680755615234,-45.30989456176758,unwell
-24.145729064941406,-50.426273345947266,Monday
-34.58880615234375,-15.516918182373047,flurry
-1.9631315469741821,-38.24787902832031,drawback
2.0838875770568848,-21.661935806274414,poorly
9.011594772338867,-34.44293975830078,unlucky
32.261566162109375,-19.072940826416016,Bless
33.32368850708008,-30.84686851501465,!'
29.1634578704834,56.69253921508789,guard
17.80426597595215,-26.243257522583008,story
-52.45612335205078,-5.159014701843262,glancing
38.95258331298828,-22.46708869934082,detain
-8.311488151550293,-9.926872253417969,orphan
-26.68949317932129,-0.6410800814628601,regiment
19.7891902923584,13.817121505737305,fame
32.90631866455078,10.329999923706055,save
5.3034749031066895,10.806509971618652,dying
4.351261615753174,-45.036773681640625,action
-36.225120544433594,20.879657745361328,sinking
13.42740535736084,15.642373085021973,consumption
-3.859177350997925,-31.426658630371094,limited
-29.623455047607422,-32.67799758911133,officer
8.511907577514648,-44.19939422607422,deserving
19.954809188842773,51.422401428222656,camp
28.94550132751465,20.01072120666504,saved
-15.394220352172852,-8.983447074890137,England
11.187350273132324,-10.75203800201416,guest
-12.367354393005371,-27.988065719604492,fondness
3.8179333209991455,-14.262687683105469,appointments
37.036190032958984,-14.33110523223877,hereafter
-0.550449550151825,4.862772464752197,Living
-4.308666229248047,-28.543642044067383,discipline
-2.9290084838867188,-14.944392204284668,culture
-29.899219512939453,16.80510139465332,lighter
20.89986801147461,8.976723670959473,masters
1.6183134317398071,-49.807029724121094,abilities
-11.555392265319824,-41.357364654541016,nineteen
-2.1692187786102295,-36.4533805847168,qualified
27.57510757446289,18.22679901123047,instruction
-16.357702255249023,-36.84754180908203,sharing
-1.441752314567566,-41.73480224609375,judicious
-4.264065265655518,-35.72417449951172,suggestions
24.83480453491211,-36.84837341308594,remind
-8.21589469909668,12.433831214904785,unseen
-17.040769577026367,-24.509876251220703,unabated
2.3906362056732178,44.39069366455078,bread
22.011959075927734,-43.349151611328125,earn
3.7538864612579346,-48.59626388549805,fortitude
33.287620544433594,2.5475270748138428,retire
-13.774486541748047,-33.36551284790039,retained
14.162480354309082,-32.10551834106445,wiser
8.748156547546387,-33.263389587402344,resisted
2.5951621532440186,-32.63631057739258,weakened
-15.903158187866211,-34.75425338745117,varying
-12.605422019958496,-20.081645965576172,human
3.3074989318847656,-28.743154525756836,discharged
14.728108406066895,-34.788570404052734,truths
0.41710594296455383,-17.117990493774414,double
-4.663179397583008,-52.82394027709961,recovery
25.617813110351562,-5.264503479003906,Certain
-7.765765190124512,-24.920848846435547,welcoming
0.5164830088615417,-32.47386932373047,novelty
39.019927978515625,19.348289489746094,accusation
-10.03096866607666,-37.87248992919922,examination
16.305143356323242,-42.14167404174805,acquit
